pref,city,name,addr,phone,note
山梨県,中央市,ちゃいるど広場,中央市成島1072-1,055-273-3522,
山梨県,中央市,みかさ子育て支援センター,中央市臼井阿原813-6,055-273-6386,
山梨県,中央市,中央市子育て支援センター「しん☆ちび」,中央市成島2266,055-269-8212,
山梨県,中央市,認定こども園わかば幼稚園,中央市井之口937-2,055-273-5737,
山梨県,丹波山村,丹波山村子育て支援センター,丹波山村丹波山村2554-1,0428-88-0304,
山梨県,北杜市,たんぽぽルーム,北杜市武川町牧原1243,0551-26-3021,
山梨県,北杜市,はっぴいたんたん,北杜市高根町箕輪697,0551-42-1401,
山梨県,北杜市,ひまわりルーム,北杜市小淵沢町6266,0551-36-8280,
山梨県,北杜市,ひよこルーム,北杜市長坂町大八田3531,0551-32-8288,
山梨県,北杜市,子育て支援センター「こあらルーム」,北杜市白州町白須1140,0551-35-2306,
山梨県,北杜市,子育て支援センター「つくしんぼルーム」,北杜市長坂町白井沢4160,0551-42-5550,
山梨県,北杜市,子育て支援センター「ニコニコスマイルルーム」,北杜市須玉町大蔵795,0551-42-5631,
山梨県,南アルプス市,あん・はーもにー,南アルプス市百々3013-1,055-269-7568,
山梨県,南アルプス市,さくらんぼ保育園子育て支援センター,南アルプス市桃園337,055-282-8111,
山梨県,南アルプス市,たのしさ創造センター「のの」,南アルプス市鮎沢1063-1,055-282-1307,
山梨県,南アルプス市,マコト愛児園子育て支援センター,南アルプス市下今井841-5,055-282-1510,
山梨県,南アルプス市,蔵　ku-ra,南アルプス市西野1758,080-1352-9386,
山梨県,南アルプス市,豊保育所子育て支援センター,南アルプス市吉田804,055-282-0189,
山梨県,南部町,のんたんのへや,南部町大和360,0556-62-9292,
山梨県,南部町,ピッピルーム,南部町福士2700-18,0556-64-4830,
山梨県,大月市,大月市子ども家庭総合支援センター,大月市大月町花咲10,0554-23-1152,
山梨県,富士吉田市,つどいの広場にじいろ,富士吉田市下吉田7-29-19,0555-22-5155,
山梨県,富士吉田市,つどいの広場ハーモニー,富士吉田市上吉田2-5-1,0555-23-8994,
山梨県,富士吉田市,ぽくぽくクラブ,富士吉田市上吉田7-7-1,0555-22-0971,
山梨県,富士川町,ぴよぴよクラブ,富士川町最勝寺555,0556-22-4834,
山梨県,富士川町,ぴよぴよクラブ,富士川町鰍沢1091-1,0556-22-0809,
山梨県,富士川町,子育て広場,富士川町最勝寺555,0556-22-4834,
山梨県,富士川町,子育て広場,富士川町鰍沢1091-1,0556-22-0809,
山梨県,富士河口湖町,富士河口湖町つどいの広場,富士河口湖町船津1754,0555-72-1174,
山梨県,小菅村,子育て支援「ありんこ」,小菅村小菅村4633,0428-87-0314,
山梨県,山中湖村,つどいの広場じゃんけんぽん,山中湖村山中865-292,0555-62-2010,
山梨県,山中湖村,山中湖村子育て支援センター,山中湖村山中865-292,0555-62-2010,
山梨県,山梨市,つどいの広場「たっち山梨」,山梨市小原西843,0553-23-1801,
山梨県,山梨市,つどいの広場「たっち牧丘」,山梨市牧丘町窪平350,090-7761-1428,
山梨県,山梨市,加納岩地区子育て支援センター,山梨市下神内川182,0553-23-2429,
山梨県,山梨市,山梨地区子育て支援センター,山梨市正徳寺1273-1,090-5547-5514,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市三ヶ所317-1,0553-22-0651,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市東1693,0553-22-0872,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市落合43-1,0553-22-2044,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市小原東238-1,0553-22-2330,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市北977,0553-22-9138,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市牧丘町窪平527,0553-35-3580,
山梨県,山梨市,日下部地区子育て支援センター,山梨市小原東717,0553-23-0383,
山梨県,市川三郷町,みたま子育て支援センターすくすく,市川三郷町上野2717,055-272-1204,
山梨県,市川三郷町,六郷子育て支援センターにこにこ,市川三郷町岩間2917,0556-32-3898,
山梨県,市川三郷町,市川子育て支援センターあいあい,市川三郷町高田152-1,055-272-4316,
山梨県,昭和町,ながれ星,昭和町河東中島748-2,080-5012-8597,
山梨県,昭和町,ひまわりキッズ,昭和町西条4185-2,080-2071-4117,
山梨県,昭和町,サンサンサークル,昭和町押越84,055-275-6878,
山梨県,甲州市,あっぷっぷ,甲州市勝沼町勝沼756-1,0553-39-9382,
山梨県,甲州市,こすもす・こども館,甲州市塩山上於曽442-5,0553-33-8880,
山梨県,甲州市,ちゅうりっぷクラブ,甲州市塩山赤尾713-1,0553-33-2068,
山梨県,甲州市,のびのびチビッコひろば,甲州市勝沼町下岩崎1002-1,0553-44-5514,
山梨県,甲州市,のびのびチビッコひろば【大和の広場】,甲州市大和町初鹿野1693-1,080-7825-9330,
山梨県,甲府市,Shell&amp;Beans【Café de Anne】,甲府市岩窪町379,070-3938-3029,
山梨県,甲府市,あんぱんくらぶ,甲府市羽黒町618,,
山梨県,甲府市,くるみの森,甲府市金竹町5-17,,
山梨県,甲府市,げんきっこくらぶ,甲府市池田１-11-9,080-5727-6840,
山梨県,甲府市,すまいるきっず,甲府市丸の内３-21-3,080-6744-5100,
山梨県,甲府市,どんぐりくらぶ,甲府市山宮町3318,055-252-6871,
山梨県,甲府市,にこにこバンビーニ,甲府市里吉４-1-28,,
山梨県,甲府市,にこにこルーム,甲府市大里町4530,055-241-2250,
山梨県,甲府市,はぐくみ,甲府市下石田２-10-17,055-226-4199,
山梨県,甲府市,ひだまり,甲府市大里町2262-1,055-225-5881,
山梨県,甲府市,ひなたぼっこ,甲府市中央3-3-1,055-233-0308,
山梨県,甲府市,わたぼうし,甲府市住吉３-24-20,,
山梨県,甲府市,アルテア子ども館,甲府市酒折２-12-18,055-224-1340,
山梨県,甲府市,チャイルドセンター和泉こども館わくわく,甲府市湯村３-12-13,055-253-1152,
山梨県,甲府市,ドリームハウス,甲府市小松町316,055-253-7390,
山梨県,甲府市,中道つどいの広場,甲府市下向山町910,055-266-7221,
山梨県,甲府市,甲府市中央部幼児教育センター,甲府市上石田３-６-31,055-224-5455,
山梨県,甲府市,甲府市北部幼児教育センター,甲府市岩窪町261,055-220-3398,
山梨県,甲斐市,子育て支援センター「こあら」,甲斐市竜王1671,055-276-5741,
山梨県,甲斐市,子育て支援センター「ヤンチャリカ」,甲斐市下今井2374-1,0551-28-1566,
山梨県,甲斐市,敷島子育てひろば,甲斐市島上条1248-1,055-277-1762,
山梨県,甲斐市,竜王子育てひろば,甲斐市富竹新田973-4,055-278-1120,
山梨県,笛吹市,子育て支援センター「えいわ」,笛吹市石和町窪中島190-2,055-262-3880,
山梨県,笛吹市,子育て支援センター「きっずいさわ」,笛吹市石和町松本135-1,055-225-5057,
山梨県,笛吹市,子育て支援センター「きっずいちのみや」,笛吹市一宮町末木798-１,0553-47-1345,
山梨県,笛吹市,子育て支援センター「きっずみさか」,笛吹市御坂町栗合372-12,055-261-8688,
山梨県,笛吹市,子育て支援センター「きっずやつしろ」,笛吹市八代町南527,055-265-5252,
山梨県,笛吹市,子育て支援センター「ゆうゆうゆう」,笛吹市春日居町加茂77-1,0553-39-9766,
山梨県,笛吹市,子育て支援センター「わかばほいくえん」,笛吹市石和町小石和601,080-8426-8936,
山梨県,西桂町,西桂町子育て支援センター,西桂町下暮地937-4,070-4464-2424,
山梨県,身延町,地域子育て支援センター「ぬくぬく」,身延町大野839-3,0556-62-2541,
山梨県,身延町,身延町子育て支援センター,身延町波木井272-1,0556-62-3880,
山梨県,都留市,「子どもの部屋」ひまわり幼稚園地域子育て支援センター,都留市つる２-３-23,0554-43-4194,
山梨県,都留市,心のそだちbeing,都留市朝日曽雌1798,0554-48-2053,
山梨県,都留市,都留市地域子育て支援センター,都留市田原4-5-32,0554-67-8321,
山梨県,都留市,開地保育園子育て支援センター,都留市小野623,0554-43-3647,
山梨県,韮崎市,韮崎市子育て支援センター,韮崎市若宮１丁目2-50,0551-23-7676,
長野県,上松町,子育て支援センター,木曽郡上松町大字小川1658番地１,0264-52-2649,
長野県,上田市,中丸子子育て支援センター,上田市中丸子1852-5 中丸子保育園内,0268-42-2678,
長野県,上田市,中塩田子育てひろば,上田市中野93番地（中塩田小学校 中塩田児童クラブ内）,070-4204-4316,
長野県,上田市,中央子育て支援センター・にじいろひろば,上田市中央6-5-39 ひとまちげんき・健康プラザ内,0268-26-3096,
長野県,上田市,丸子子育てサロン,上田市中丸子1623-34,0268-42-0330,
長野県,上田市,大星子育てひろば,上田市中央北3丁目1番地42（大星児童センター内）,0268-27-5610,
長野県,上田市,東塩田子育てひろば,上田市古安曽2056番地1（東塩田児童センター内）,0268-38-9150,
長野県,上田市,武石子育てひろば,上田市下武石688番地(武石児童館内）,0268-85-2826,
長野県,上田市,泉田子育て支援センター,上田市小泉1-8 泉田保育園内,0268-23-3320,
長野県,上田市,清明子育てひろば,上田市大手2丁目4番地41（清明小学校内）,0268-22-2252,
長野県,上田市,真田子育て支援センター,上田市真田町傍陽6293 そえひ保育園内,0268-73-2140,
長野県,上田市,神川子育てひろば（出張子育てひろば）,上田市蒼久保1212番地1（神川地区公民館）,0268-26-3096,
長野県,上田市,神科子育てひろば,上田市住吉551番地1（神科児童センター内）,0268-25-2055,
長野県,上田市,神科子育て支援センター,上田市古里137-6 神科第二保育園内,0268-21-1222,
長野県,下條村,つどいの広場(子育て支援センターすくすく),下伊那郡下條村睦沢8580,0260-27-2252,
長野県,下諏訪町,子育てふれあいセンター ぽけっと,諏訪郡下諏訪町3132番地1,0266-27-5244,
長野県,中川村,つどいの広場「バンビーニ」,上伊那郡中川村片桐3969,0265-88-3201,
長野県,中野市,中央子育て支援センター「りんごっこ」,中野市西一丁目1-7,0269-22-2259,
長野県,中野市,中野市子育て支援拠点施設（ＨＵＢＬＩＣ）,中野市壁田1572,0269-38-1197,
長野県,中野市,子育て支援センター「たまご」,中野市東山1134－4,0269-22-6292,
長野県,中野市,豊田子育て支援センター「うさぎっ子」,中野市大字豊津2514-1,0269-38-1638,
長野県,伊那市,上の原子育て支援センター,伊那市上の原6066番地,0265-72-0578,
長野県,伊那市,富県子育て支援センター,伊那市富県5628番地90,0265-72-5493,
長野県,伊那市,竜南子育て支援センター,伊那市西町6328番地,0265-72-5484,
長野県,伊那市,西箕輪子育て支援センター,伊那市西箕輪6579番地,0265-73-7800,
長野県,伊那市,高遠子育て支援センター,伊那市高遠町西高遠532番地,0265-96-7960,
長野県,佐久市,あさしな保育園内「子育て支援室」,佐久市御馬寄715-1,070-4149-9977,
長野県,佐久市,うすだ健康館内「つどいの広場」,佐久市臼田2175-1,0267-81-1150,
長野県,佐久市,もちづき保育園内「さくらんぼ広場」,佐久市協和7430-1,0267-54-8387,
長野県,佐久市,サングリモ中込内「つどいの広場交流センター」,佐久市中込1丁目19-2,0267-63-3794,
長野県,佐久市,中佐都児童館内「つどいの広場」,佐久市塚原815－1,0267-65－8565,
長野県,佐久市,小雀保育園,佐久市岩村田1158-10,0267-67-2287,
長野県,佐久市,岸野保育園,佐久市伴野1792-1,0267-63-0123,
長野県,佐久穂町,こどもセンター「さくほっこ」,南佐久郡佐久穂町海瀬309,0267-86-2123,
長野県,信濃町,木育ルームなかよし,上水内郡信濃町古間７６５−１,090-4382-6832,
長野県,千曲市,上山田子育て支援センター,千曲市大字上山田825番地２,026-275-6017,
長野県,千曲市,更埴子育て支援センター,千曲市杭瀬下三丁目18番地,026-273-6180,
長野県,南木曽町,子育て支援施設田立園 おやこのひろば,木曽郡南木曽町田立1355,0573-75-2158,
長野県,南牧村,中央公民館内 南牧村保健センター,南佐久郡南牧村大字海ノ口1138－2,0267-96-2211,
長野県,南箕輪村,こども館,上伊那郡南箕輪村4817番地１,0265-98-5110,
長野県,南箕輪村,すくすくはうす,上伊那郡南箕輪村3135番地２,0265-78-7611,
長野県,原村,子ども・子育て支援センター,諏訪郡原村12090-1,0266-48-4430,
長野県,喬木村,こども学遊館,喬木村5828-1,0265-33-4503,
長野県,坂城町,坂城町子育て支援センター,埴科郡坂城町大字坂城6204,0268-82-2291,
長野県,塩尻市,こども広場「あ・そ・ぼ」,塩尻市大門一番町7番1号 ウイングロード3F,0263-53-6660,
長野県,塩尻市,北部子育て支援センター「えんてらす」,塩尻市広丘野村2069番地１,0263-54-7701,
長野県,塩尻市,子育て支援センター「えんぱーく」,塩尻市大門一番町12番2号,0263-53-3382,
長野県,大桑村,子育て世代包括支援センター「まめっこ」,大桑村大字長野2775-6,0264-55-1215,
長野県,大町市,大町市あすなろ保育園,大町市常盤3601-18,0261-22-0727,
長野県,大町市,大町市くるみ保育園,大町市大町5560-25,0261-22-5142,
長野県,大町市,大町市はなのき保育園,大町市大町3504-9,0261-22-0675,
長野県,大町市,大町市民生部子育て支援課 児童センター,大町市大町4714,0261-22-0741,
長野県,安曇野市,三郷児童館,安曇野市三郷明盛1928-２,0263-76-0185,
長野県,安曇野市,南穂高児童館,安曇野市豊科南穂高2698,0263-71-5150,
長野県,安曇野市,堀金児童館,安曇野市堀金烏川2358-１,0263-71-2122,
長野県,安曇野市,明科児童館,安曇野市明科中川手6814-１,0263-62-2482,
長野県,安曇野市,穂高中央児童館,安曇野市穂高5808-１,0263-84-0762,
長野県,安曇野市,穂高北部児童館,安曇野市穂高有明996-２,0263-83-5494,
長野県,安曇野市,穂高西部児童館,安曇野市穂高柏原2814-10,0263-82-2527,
長野県,安曇野市,豊科中央児童館,安曇野市豊科4412-１,0263-72-0122,
長野県,安曇野市,高家児童館,安曇野市豊科高家4045-２,0263-72-5685,
長野県,宮田村,子育て支援センター うめっこらんど（遊ゆう広場）,上伊那郡宮田村3459-1,0265-85-5931,
長野県,富士見町,子育てひろばAiAi,諏訪郡富士見町乙事1230番地 町民広場「研修センター」内,0266-62-9233,
長野県,小川村,子育て支援センター,上水内郡小川村大字高府13011,026-269-3585,
長野県,小布施町,エンゼルランドセンター,上高井郡小布施町大字小布施2413番地,026-247-2137,
長野県,小海町,小海なかよし児童館,南佐久郡小海町大字小海4103-1,0267-92-2580,
長野県,小諸市,子どもセンター（こもロッジ）,小諸市与良町6-5-2,0267-23-5567,
長野県,小谷村,小谷村こども家庭センター（R6.4～）,小谷村大字中小谷丙１３１番地,0261-82-2001,
長野県,山ノ内町,子育て支援センター ゆめっこ,山ノ内町大字平穏2858番地5,0269-33-3116（内線219）,
長野県,山形村,子育て支援センター「すくすく」,東筑摩郡山形村3817番地１,9263-98-5600,
長野県,岡谷市,子育て支援館「こどものくに」,岡谷市中央町1-11-1 イルフプラザ4階,0266-24-8403,
長野県,御代田町,大林児童館,御代田町大字御代田4107－151,0267-32-0154,
長野県,御代田町,東原児童館,御代田町大字馬瀬口1499－2,0267-32-5769,
長野県,朝日村,子育て支援センターわくわく館,朝日村大字古見1286,0263-99-4188,
長野県,木曽町,あそびのひろば おやこルーム,木曽町福島5764番地5,0264-22-2232,
長野県,木曽町,子育て支援センターてのひら,木曽町新開4236番地5,0264-22-3301,
長野県,木曽町,子育て支援センターひよっこ,木曽町三岳6634番地1,0264-46-2152,
長野県,木曽町,子育て支援センターやじろべえ,木曽町開田高原末川2792番地,0264-42-1212,
長野県,木祖村,とちのみ保育園,木曽郡木祖村小木曽523,0264-36-1150,
長野県,東御市,北御牧子育て支援センター,東御市大日向338-1,0268-67-3676,
長野県,東御市,東部子育て支援センター,東御市県282-2,0268-64-5814,
長野県,松川村,子ども未来センター「かがやき」,北安曇郡松川村76-4,0261-62-3366,
長野県,松川町,子育て支援センターおひさま,下伊那郡松川町上片桐1077,0265-37-3303,
長野県,松本市,あがた児童センター,松本市県1-3-20,0263-32-0945,
長野県,松本市,こどもプラザ,松本市筑摩1-13-22,0263-29-3400,
長野県,松本市,中山児童センター,松本市中山3532-1,0263-58-5602,
長野県,松本市,二子児童センター,松本市笹賀6071,0263-25-5657,
長野県,松本市,今井児童センター,松本市今井1595,0263-59-2765,
長野県,松本市,南部児童センター,松本市双葉4-16 総合社会福祉センター内,0263-24-1562,
長野県,松本市,南郷こどもプラザ,松本市横田3-23-1,0263-32-6315,
長野県,松本市,和田児童センター,松本市和田2240-28,0263-48-6088,
長野県,松本市,四賀支所,松本市会田1001-1,0263-64-3420,
長野県,松本市,寿児童センター,松本市寿豊丘1032-3,0263-57-4746,
長野県,松本市,寿台児童センター,松本市寿台6-2-10,0263-86-1069,
長野県,松本市,小宮こどもプラザ,松本市島内155-2,0263-47-8310,
長野県,松本市,山辺児童センター,松本市里山辺7241-2,0263-39-1210,
長野県,松本市,岡田児童センター,松本市岡田松岡513,0263-46-9620,
長野県,松本市,島立児童センター,松本市島立3298-2,0263-47-9246,
長野県,松本市,新村児童センター,松本市新村1985-2,0263-47-4260,
長野県,松本市,梓川児童センター,松本市梓川梓736-1,0263-78-6123,
長野県,松本市,沢村児童センター,松本市沢村2-6-14-3,0263-32-6264,
長野県,松本市,波田こどもプラザ,松本市波田6861,0263-91-3113,
長野県,松本市,浅間児童センター,松本市浅間温泉2-9-2,0263-46-0605,
長野県,松本市,田川児童センター,松本市渚1-6-9,0263-25-1206,
長野県,松本市,芳川こどもプラザ,松本市村井町南2-21-45,0263-86-1055,
長野県,松本市,芳川児童センター,松本市村井町北1-9-38,0263-86-2857,
長野県,松本市,菅野児童センター,松本市神林2663-3,0263-57-2870,
長野県,松本市,鎌田児童センター,松本市両島5-50,0263-26-4747,
長野県,松本市,高宮児童センター,松本市高宮南7-40,0263-25-9263,
長野県,根羽村,子ども家庭総合支援拠点,下伊那郡根羽村2131-1,0265-49-2111,
長野県,池田町,つどいの広場,池田町大字池田２００５番地１ 総合福祉センターやすらぎの郷,0261-61-5000,
長野県,泰阜村,子ども・子育て総合支援センター にじいろ,下伊那郡泰阜村3236-1,0260-26-2216,
長野県,生坂村,子育て支援センター,東筑摩郡生坂村6002-1,0263-69-2087,
長野県,白馬村,子育て支援ルーム,北安曇郡白馬村北城6938,0261-72-3025,
長野県,立科町,立科町児童館,立科町大字芦田3752-9,0267-56-0248,
長野県,筑北村,子育て支援センター,東筑摩郡筑北村西条4220,0263-66-2975,
長野県,箕輪町,子育て支援センター「いろはぽけっと」,上伊那郡箕輪町大字中箕輪8759番地,0265-71-1560,
長野県,箕輪町,子育て支援センター「みのわ～れ」,上伊那郡箕輪町大字中箕輪9025番地 イオン箕輪店１階,0265-95-4465,
長野県,茅野市,茅野市こども館0123広場,茅野市ちの3502-1 ベルビア3階,0266-71-1661,
長野県,諏訪市,にじいろたまごこなみ,"諏訪市大字湖南3,210番地",0266-58-4522,
長野県,諏訪市,にじいろたまご城南,"諏訪市上川三丁目2,240番地1",0266-53-6513,
長野県,諏訪市,子育て支援センター（すわせいぼ幼稚園内）,諏訪市湖岸通り4-1-36,0266-52-2339,
長野県,諏訪市,子育て支援センター（ひなどり保育園内）,諏訪市高島4丁目1475番,0266-53-2408,
長野県,諏訪市,子育て支援センター（聖ヨゼフ保育園諏訪内）,諏訪市四賀飯島7750,0266-56-1800,
長野県,豊丘村,子ども家庭総合支援拠点,下伊那郡豊丘村大字神稲3120番地,0265-35-9078,
長野県,軽井沢町,子育て支援センター「るるぱる」,軽井沢町大字長倉2859-3,0267-45-5744,
長野県,辰野町,子育て支援センター「ちびっこ愛ランド」,上伊那郡辰野町中央606番地1,0266-43-3722,
長野県,野沢温泉村,児童館 ぶなの子,野沢温泉村大字豊郷4338番地,0269-85-3001,
長野県,長和町,子育て支援センター,小県郡長和町長久保525-3,0268-71-0903,
長野県,長野市,かざぐるま保育園子育て支援センター,長野市稲田2-42-7（かざぐるま保育園内）,026-241-5177,
長野県,長野市,ころぽっくるこども園子育て支援センター,長野市川中島町御厨1258-1（ころぽっくるこども園内）,026-286-6877,
長野県,長野市,ひかりほいくえん子育て支援センター,長野市稲里町下氷鉋556-1（ひかりほいくえん内）,026-285-9434,
長野県,長野市,りんどう保育園子育て支援センター,長野市三輪5-44-12（長野保育所りんどう保育園内）,026-252-7024,
長野県,長野市,フレンドこども園子育て支援センター,長野市川中島町今井1344-4（フレンドこども園）,026-214-7039,
長野県,長野市,七二会保育園子育て支援センター,長野市七二会己997（七二会保育園内）,026-229-2958,
長野県,長野市,丹波島こども園子育て支援センター,長野市青木島3-10-3（丹波島こども園内）,026-284-2727,
長野県,長野市,博愛保育園子育て支援センター,長野市鶴賀202-1（博愛保育園内）,026-227-2204,
長野県,長野市,山王保育園子育て支援センター,長野市大字南長野北石堂町1024-2（山王保育園内）,026-228-6090,
長野県,長野市,杉の子あぴっく保育園子育て支援センター,長野市大字屋島2336-340（杉の子あぴっく保育園内）,026-222-0044,
長野県,長野市,杉の子保育園子育て支援センター,長野市篠ノ井西寺尾2798（杉の子保育園内）,026-292-3339,
長野県,長野市,東条保育園子育て支援センター,長野市松代町東条2448-1（東条保育園内）,026-278-7766,
長野県,長野市,東部保育園子育て支援センター,長野市篠ノ井東福寺745（東部保育園内）,026-293-6222,
長野県,長野市,松ヶ丘保育園子育て支援センター,長野市安茂里小市1-39-16（松ヶ丘保育園内）,026-228-6180,
長野県,長野市,柳町保育園子育て支援センター,長野市三輪1-2-8（柳町保育園内）,026-244-9090,
長野県,長野市,皐月かがやきこども園子育て支援センター,長野市上野2丁目120-2（皐月かがやきこども園内）,026-295-6061,
長野県,長野市,豊野ひがし保育園子育て支援センター,長野市豊野町大倉2196（豊野ひがし保育園内）,026-257-6868,
長野県,長野市,長野市もんぜんぷら座こども広場 じゃん・けん・ぽん,長野市新田町1485-1 もんぜんぷら座2階,026-219-0022,
長野県,長野市,長野市篠ノ井こども広場 このゆびとまれ,長野市篠ノ井布施高田1021番地,026-293-8860,
長野県,阿南町,子育て支援室（大下条保育園内）,下伊那郡阿南町東條58-1,0260-22-3655,
長野県,阿智村,こども家庭総合支援拠点「あちっ子プラザ」,下伊那郡阿智村駒場４８３番地,0265-45-1232,
長野県,須坂市,子育て支援センター,須坂市大字須坂(北横町)1295-1(須坂市子育て就労総合支援センターbota内),026-245-6588,
長野県,飯山市,飯山市子ども館「きらら」,飯山市大字飯山2363番地,0269-67-0741,
長野県,飯島町,地域子育て支援センター,上伊那郡飯島町飯島2485番地,0265-86-8131,
長野県,飯田市,KanKanリトルジャイアント,飯田市伊豆木5444-1 感環自然村,0265-49-8132,
長野県,飯田市,KanKanリトルスキッパー,飯田市川路4992-5 天龍峡温泉交流館「ご湯っくり」館内,0265-49-8132（感環自然村）,
長野県,飯田市,おしゃべりポトフ,飯田市山本3378 山本公民館大会議室,0265-49-5266（おしゃべりサラダ）,
長野県,飯田市,くまさんのおうち,飯田市千代932番地5 千代公民館内,0265-59-2144,
長野県,飯田市,なかよし広場ぞうさん,飯田市時又329番地,0265-26-9208（時又保育園）,
長野県,飯田市,ひだまりサロン,飯田市鼎名古熊597番地1,0265-52-2239,
長野県,飯田市,ゆるり飯沼,飯田市上郷飯沼2241-1 飯田市上郷地域休養施設,080-6996-0836,
長野県,飯田市,わいわいひろば,飯田市松尾代田610番地,0265-22-0070（内線193）,
長野県,飯田市,アイキッズスクエアいくら,飯田市北方130番地,0265-52-4158,
長野県,飯田市,子育てサロン おしゃべりサラダ,飯田市追手町2丁目630-8,0265-49-5266,
長野県,飯田市,座光寺つどいの広場,飯田市座光寺1008番地,0265-23-9666,
長野県,飯田市,親子であそぼ♪ 森っこ,飯田市丸山町4丁目5500-1 かざこし子どもの森公園内,0265-59-8080,
長野県,飯綱町,飯綱町子育て支援センター,飯綱町大字牟礼1987,026-253-8853,
長野県,駒ヶ根市,子育て支援センター「きっずらんど」,駒ヶ根市中央３−５ 駒ヶ根駅前ビル アルパ３階,0265-82-6011,
長野県,駒ヶ根市,子育て支援センター「まぁるくなあれ♪」,駒ヶ根市経塚16−27 （経塚保育園内）,0265-81-5112,
長野県,駒ヶ根市,子育て支援拠点ゆりかご「あそびのもり」,駒ヶ根市赤穂759-195 駒ヶ根高原レディスクリニック内,0265-82-1131,
長野県,高山村,子育て支援センター,高山村大字牧130－1,026-214-9761,
長野県,高森町,高森町女性活躍子ども子育て拠点施設「あったかてらす」,下伊那郡高森町山吹435－5,0265-35-5000,
長野県,麻績村,ひだまり広場,東筑摩郡麻績村麻3836,0263-67-4858,
岐阜県,七宗町,第１保育園（子育て支援センター）,509-0401 加茂郡七宗町上麻生2489-4,0574-48-1069,
岐阜県,下呂市,おさかこども園（小坂子育て支援センター）,509-3106 下呂市小坂町大島622-1,0576-62-3767,
岐阜県,下呂市,かなやまこども園（金山子育て支援センター）,509-1622 下呂市金山町金山2301-3,0576-32-2373,
岐阜県,下呂市,かみはら子育て・保育ステーション（上原子育て支援センター）,509-2424 下呂市門和佐3688,0576-27-1205,
岐阜県,下呂市,きたこども園（萩原北子育て支援センター）,509-2507 下呂市萩原町野上768番地,0576-54-1176,
岐阜県,下呂市,みなみこども園（萩原南子育て支援センター）,509-2517 下呂市萩原町萩原599,0576-52-3535,
岐阜県,下呂市,わかあゆ子育て・保育ステーション（馬瀬子育て支援センター）,509-2612 下呂市馬瀬名丸1041,0576-47-2107,
岐阜県,下呂市,わかばこども園（下呂子育て支援センター）,509-2203 下呂市小川1048-1,0576-25-5011,
岐阜県,八百津町,八百津町子育て支援センター,505-0301 加茂郡八百津町八百津3836-3,0574-43-2111,
岐阜県,北方町,かわせみこども園,501-0431 本巣郡北方町北方73-1,058-260-6070,
岐阜県,北方町,ままプラザほっと,501-0431 本巣郡北方町北方1331-3,058-323-2675,
岐阜県,北方町,北方きた子ども館（子育て支援センター）,501-0431 本巣郡北方町北方1641-5,058-324-0254,
岐阜県,北方町,北方みなみ子ども館（子育て支援センター）,501-0453 本巣郡北方町高屋分木2丁目20-1,058-322-2350,
岐阜県,可児市,ひろみ保育園にこにこ「いちご」,509-0202 可児市中恵土2235-1,0574-66-8881,
岐阜県,可児市,兼山児童館,505-0130 可児市兼山674-1    観光交流館２階,0574-59-2113,
岐阜県,可児市,可児さくら保育園「あっぷっぷ」,509-0251 可児市広見1352-2,0574-62-6688,
岐阜県,可児市,帷子児童センター,509-0256 可児市東帷子1024-6,0574-65-7111,
岐阜県,可児市,桜ケ丘児童センター,509-0236 可児市皐ケ丘6-1-1,0574-64-4001,
岐阜県,可児市,絆る～む,509-0209 可児市下恵土1丁目100番地,0574-62-1111,
岐阜県,可児市,認定こども園すみれ楽園,509-0203 可児市下恵土2819-６,0574-62-1836,
岐阜県,可児市,認定こども園はぐみの森保育園「いちご」,509-0251 可児市塩1272,0574-60-0893,
岐阜県,可児市,認定こども園ひろみ保育園すくすく「いちご」,509-0214 可児市広見751,0574-62-8884,
岐阜県,各務原市,あさひ子ども館,509-0145 各務原市鵜沼朝日町3-163-2,058-370-0500,
岐阜県,各務原市,うぬま子ども館,509-0135 各務原市鵜沼羽場町2-53,058-379-1177,
岐阜県,各務原市,かわしま子ども館,501-6026 各務原市川島松原町405-5,0586-89-2634,
岐阜県,各務原市,さくら子ども館,504-0912 各務原市那加桜町2-163,058-383-7613,
岐阜県,各務原市,そはら子ども館,504-0854 各務原市蘇原野口町1-1-3,058-383-5285,
岐阜県,坂祝町,坂祝町つどいの広場,505-0075 加茂郡坂祝町取組35-4,0574-25-0095,
岐阜県,垂井町,垂井こども園（垂井町子育て支援センターつくしんぼ）,503-2121 不破郡垂井町1007-1,0584-22-0076,
岐阜県,垂井町,垂井東こども園 （垂井町子育て支援センターさくらんぼ）,503-2100 不破郡垂井町地蔵2-41,0584-23-4484,
岐阜県,多治見市,共栄保育園（共栄地域子育て支援センター）,507-0018 多治見市高田町3-64,0572-23-2199,
岐阜県,多治見市,多治見市役所駅北庁舎（駅北親子ひろば）,507-8787 多治見市音羽町1丁目233,0572-23-5551,
岐阜県,多治見市,池田保育園（池田地域子育て支援センター）,507-0048 多治見市池田町3-120,0572-24-7117,
